id;pcode;space;start;end;activity
82;1,01E+13;100400;720;1050;1
82;1,01E+13;*;1050;1050;100
82;1,01E+13;100400;1050;1070;32
82;1,01E+13;*;1070;1080;100
82;1,01E+13;100400;1080;1740;1
83;1,01E+13;100400;240;630;1
83;1,01E+13;*;630;635;121
83;1,01E+13;100800;635;640;43
83;1,01E+13;*;640;660;121
83;1,01E+13;*;640;660;133
83;1,01E+13;20504;660;680;42
83;1,01E+13;*;680;700;121
83;1,01E+13;*;680;700;133
83;1,01E+13;100400;700;1740;1
84;1,01E+13;100400;240;585;1
84;1,01E+13;*;585;615;131
84;1,01E+13;81108;615;735;25
84;1,01E+13;*;735;740;100
84;1,01E+13;81100;740;815;53
84;1,01E+13;*;815;815;100
84;1,01E+13;81108;815;945;25
84;1,01E+13;*;945;975;131
84;1,01E+13;100400;975;1740;1
85;1,01E+13;100400;240;445;1
85;1,01E+13;*;445;450;115
85;1,01E+13;320100;450;460;64
85;1,01E+13;*;460;475;182
85;1,01E+13;361200;475;770;13
85;1,01E+13;*;770;785;182
85;1,01E+13;320100;785;785;61
85;1,01E+13;*;785;790;115
85;1,01E+13;100400;790;870;1
85;1,01E+13;*;870;875;115
85;1,01E+13;100900;875;895;42
85;1,01E+13;*;895;900;115
85;1,01E+13;90300;900;905;33
85;1,01E+13;*;905;910;115
85;1,01E+13;100400;910;1740;1
86;1,01E+13;100400;240;465;1
86;1,01E+13;*;465;485;111
86;1,01E+13;120403;485;780;11
86;1,01E+13;*;780;790;100
86;1,01E+13;110805;790;820;53
86;1,01E+13;*;820;830;100
86;1,01E+13;120403;830;1095;11
86;1,01E+13;*;1095;1110;111
86;1,01E+13;110303;1110;1200;51
86;1,01E+13;*;1200;1215;111
86;1,01E+13;100400;1215;1740;1
87;1,01E+13;100400;240;340;1
87;1,01E+13;*;340;370;131
87;1,01E+13;*;340;370;133
87;1,01E+13;310100;370;390;11
87;1,01E+13;*;390;450;182
87;1,01E+13;730600;450;720;13
87;1,01E+13;*;720;720;100
87;1,01E+13;730600;720;725;33
87;1,01E+13;*;725;725;100
87;1,01E+13;730600;725;1140;13
87;1,01E+13;*;1140;1140;100
87;1,01E+13;730600;1140;1145;33
87;1,01E+13;*;1145;1145;100
87;1,01E+13;730600;1145;1740;13
88;1,01E+13;100400;240;420;1
88;1,01E+13;*;420;425;100
88;1,01E+13;100400;425;425;52
88;1,01E+13;*;425;425;100
88;1,01E+13;100400;425;430;32
88;1,01E+13;*;430;435;100
88;1,01E+13;100400;435;510;1
88;1,01E+13;*;510;540;133
88;1,01E+13;100800;540;550;32
88;1,01E+13;*;550;580;133
88;1,01E+13;100400;580;1740;1
89;1,01E+13;100400;240;500;1
89;1,01E+13;*;500;505;121
89;1,01E+13;110500;505;1185;11
89;1,01E+13;*;1185;1190;121
89;1,01E+13;100400;1190;1740;1
90;1,01E+13;100400;240;525;1
90;1,01E+13;*;525;545;193
90;1,01E+13;*;525;545;133
90;1,01E+13;10301;545;720;23
90;1,01E+13;*;720;740;193
90;1,01E+13;*;720;740;133
90;1,01E+13;110100;740;790;54
90;1,01E+13;*;790;810;193
90;1,01E+13;*;790;810;133
90;1,01E+13;10301;810;960;23
90;1,01E+13;*;960;985;193
90;1,01E+13;*;960;985;133
90;1,01E+13;100400;985;1740;1
91;1,01E+13;100400;240;480;1
91;1,01E+13;*;480;510;121
91;1,01E+13;60300;510;550;61
91;1,01E+13;*;550;565;121
91;1,01E+13;60400;565;780;13
91;1,01E+13;*;780;800;121
91;1,01E+13;100400;800;900;1
91;1,01E+13;*;900;920;133
91;1,01E+13;50300;920;960;13
91;1,01E+13;*;960;980;133
91;1,01E+13;110500;980;1060;13
91;1,01E+13;*;1060;1075;133
91;1,01E+13;100400;1075;1105;1
91;1,01E+13;*;1105;1115;121
91;1,01E+13;110800;1115;1145;32
91;1,01E+13;*;1145;1155;121
91;1,01E+13;100400;1155;1740;1
92;1,01E+13;100500;240;875;1
92;1,01E+13;*;875;900;133
92;1,01E+13;110302;900;945;33
92;1,01E+13;*;945;955;100
92;1,01E+13;20500;955;970;33
92;1,01E+13;*;970;995;133
92;1,01E+13;100500;995;1740;1
93;1,01E+13;100500;240;525;1
93;1,01E+13;*;525;540;100
93;1,01E+13;100500;540;720;32
93;1,01E+13;*;720;735;100
93;1,01E+13;100500;735;990;1
93;1,01E+13;*;990;1020;100
93;1,01E+13;90500;1020;1050;54
93;1,01E+13;*;1050;1080;100
93;1,01E+13;100500;1080;1740;1
94;1,01E+13;922147;240;540;2
94;1,01E+13;*;540;555;100
94;1,01E+13;922147;555;560;33
94;1,01E+13;*;560;575;100
94;1,01E+13;922147;575;900;2
94;1,01E+13;*;900;910;121
94;1,01E+13;922333;910;945;33
94;1,01E+13;*;945;955;121
94;1,01E+13;922147;955;1740;2
95;1,01E+13;944109;240;540;2
95;1,01E+13;*;540;550;100
95;1,01E+13;944109;550;780;13
95;1,01E+13;*;780;780;100
95;1,01E+13;944109;780;825;53
95;1,01E+13;*;825;825;100
95;1,01E+13;944109;825;1005;13
95;1,01E+13;*;1005;1120;151
95;1,01E+13;*;1005;1120;133
95;1,01E+13;100500;1120;1740;1
96;1,01E+13;100500;240;600;1
96;1,01E+13;*;600;610;100
96;1,01E+13;100500;610;620;33
96;1,01E+13;*;620;630;100
96;1,01E+13;100500;630;960;1
96;1,01E+13;*;960;970;100
96;1,01E+13;100500;970;970;33
96;1,01E+13;*;970;980;100
96;1,01E+13;100500;980;1740;1
97;1,01E+13;100500;240;620;1
97;1,01E+13;*;620;650;100
97;1,01E+13;90600;650;695;41
97;1,01E+13;*;695;730;100
97;1,01E+13;100600;730;740;33
97;1,01E+13;*;740;745;100
97;1,01E+13;100500;745;825;1
97;1,01E+13;*;825;835;100
97;1,01E+13;100803;835;835;64
97;1,01E+13;*;835;865;122
97;1,01E+13;90604;865;990;51
97;1,01E+13;*;990;1015;122
97;1,01E+13;100803;1015;1035;54
97;1,01E+13;*;1035;1055;100
97;1,01E+13;100500;1055;1740;1
98;1,01E+13;100500;240;465;1
98;1,01E+13;*;465;470;121
98;1,01E+13;100300;470;485;61
98;1,01E+13;*;485;490;121
98;1,01E+13;110600;490;975;11
98;1,01E+13;*;975;980;121
98;1,01E+13;100300;980;990;64
98;1,01E+13;*;990;1000;121
98;1,01E+13;100500;1000;1050;1
98;1,01E+13;*;1050;1060;100
98;1,01E+13;100500;1060;1065;33
98;1,01E+13;*;1065;1075;100
98;1,01E+13;100500;1075;1740;1
99;1,01E+13;100600;240;420;1
99;1,01E+13;*;420;480;171
99;1,01E+13;651100;480;1110;13
99;1,01E+13;*;1110;1170;171
99;1,01E+13;100600;1170;1740;1
100;1,01E+13;100600;240;540;1
100;1,01E+13;*;540;550;100
100;1,01E+13;100300;550;555;61
100;1,01E+13;*;555;565;100
100;1,01E+13;100600;565;705;1
100;1,01E+13;*;705;715;100
100;1,01E+13;100300;715;720;64
100;1,01E+13;*;720;730;100
100;1,01E+13;100600;730;1740;1
101;1,01E+13;100600;240;570;1
101;1,01E+13;*;570;590;133
101;1,01E+13;100900;590;600;33
101;1,01E+13;*;600;600;100
101;1,01E+13;100900;600;610;33
101;1,01E+13;*;610;610;100
101;1,01E+13;100900;610;630;33
101;1,01E+13;*;630;655;133
101;1,01E+13;100600;655;870;1
101;1,01E+13;*;870;885;133
101;1,01E+13;20500;885;1005;33
101;1,01E+13;*;1005;1025;133
101;1,01E+13;100600;1025;1740;1
102;1,01E+13;100600;240;870;1
102;1,01E+13;*;870;900;131
102;1,01E+13;*;870;900;133
102;1,01E+13;20400;900;1020;33
102;1,01E+13;*;1020;1065;131
102;1,01E+13;*;1020;1065;133
102;1,01E+13;100600;1065;1740;1
103;1,01E+13;100600;240;480;1
103;1,01E+13;*;480;500;122
103;1,01E+13;20500;500;1050;22
103;1,01E+13;*;1050;1070;122
103;1,01E+13;50600;1070;1200;51
103;1,01E+13;*;1200;1230;133
103;1,01E+13;100600;1230;1740;1
104;1,01E+13;100600;240;570;1
104;1,01E+13;*;570;580;100
104;1,01E+13;100700;580;605;32
104;1,01E+13;*;605;615;100
104;1,01E+13;100600;615;855;1
104;1,01E+13;*;855;860;121
104;1,01E+13;100500;860;860;64
104;1,01E+13;*;860;870;121
104;1,01E+13;250300;870;1050;54
104;1,01E+13;*;1050;1065;121
104;1,01E+13;100500;1065;1065;61
104;1,01E+13;*;1065;1070;121
104;1,01E+13;100600;1070;1740;1
105;1,01E+13;100600;240;1140;1
105;1,01E+13;*;1140;1150;100
105;1,01E+13;90600;1150;1280;91
105;1,01E+13;*;1280;1290;100
105;1,01E+13;100600;1290;1740;1
106;1,01E+13;100700;240;435;1
106;1,01E+13;*;435;450;121
106;1,01E+13;320300;450;720;13
106;1,01E+13;*;720;740;121
106;1,01E+13;100700;740;765;1
106;1,01E+13;*;765;780;121
106;1,01E+13;320300;780;960;13
106;1,01E+13;*;960;980;121
106;1,01E+13;100700;980;1740;1
107;1,01E+13;100700;240;505;1
107;1,01E+13;*;505;510;100
107;1,01E+13;100603;510;515;61
107;1,01E+13;*;515;540;100
107;1,01E+13;100500;540;570;41
107;1,01E+13;*;570;585;100
107;1,01E+13;100700;585;640;1
107;1,01E+13;*;640;655;100
107;1,01E+13;100900;655;710;41
107;1,01E+13;*;710;730;100
107;1,01E+13;100603;730;735;64
107;1,01E+13;*;735;745;100
107;1,01E+13;100700;745;835;1
107;1,01E+13;*;835;845;100
107;1,01E+13;100603;845;850;61
107;1,01E+13;*;850;860;100
107;1,01E+13;100700;860;970;1
107;1,01E+13;*;970;975;100
107;1,01E+13;100603;975;980;64
107;1,01E+13;*;980;990;100
107;1,01E+13;100700;990;1020;1
107;1,01E+13;*;1020;1040;133
107;1,01E+13;20500;1040;1085;61
107;1,01E+13;*;1085;1125;133
107;1,01E+13;100700;1125;1740;1
108;1,01E+13;100700;240;1025;1
108;1,01E+13;*;1025;1050;121
108;1,01E+13;20400;1050;1530;11
108;1,01E+13;*;1530;1555;121
108;1,01E+13;100700;1555;1740;1
109;1,01E+13;100700;240;480;1
109;1,01E+13;*;480;495;100
109;1,01E+13;100401;495;1020;23
109;1,01E+13;*;1020;1035;100
109;1,01E+13;100700;1035;1740;1
110;1,01E+13;100700;240;510;1
110;1,01E+13;*;510;520;100
110;1,01E+13;100302;520;975;22
110;1,01E+13;*;975;990;100
110;1,01E+13;100700;990;1740;1
111;1,01E+13;100700;240;480;1
111;1,01E+13;*;480;540;182
111;1,01E+13;540300;540;990;13
111;1,01E+13;*;990;1050;182
111;1,01E+13;100700;1050;1740;1
112;1,01E+13;100700;240;540;1
112;1,01E+13;*;540;560;131
112;1,01E+13;110802;560;630;32
112;1,01E+13;*;630;655;131
112;1,01E+13;100700;655;1740;1
113;1,01E+13;100700;240;480;1
113;1,01E+13;*;480;540;182
113;1,01E+13;540300;540;990;13
113;1,01E+13;*;990;1050;182
113;1,01E+13;100700;1050;1740;1
114;1,01E+13;100700;240;810;1
114;1,01E+13;*;810;825;133
114;1,01E+13;50304;825;885;41
114;1,01E+13;*;885;905;133
114;1,01E+13;100700;905;1740;1
115;1,01E+13;100700;240;540;1
115;1,01E+13;*;540;555;100
115;1,01E+13;100700;555;555;33
115;1,01E+13;*;555;570;100
115;1,01E+13;100700;570;585;1
115;1,01E+13;*;585;600;100
115;1,01E+13;100500;600;610;33
115;1,01E+13;*;610;625;100
115;1,01E+13;100700;625;1740;1
116;1,01E+13;100700;240;840;1
116;1,01E+13;*;840;870;131
116;1,01E+13;*;840;870;133
116;1,01E+13;110805;870;930;32
116;1,01E+13;*;930;950;131
116;1,01E+13;*;930;950;133
116;1,01E+13;100700;950;1740;1
117;1,01E+13;100700;240;1020;1
117;1,01E+13;*;1020;1040;131
117;1,01E+13;110800;1040;1160;32
117;1,01E+13;*;1160;1175;131
117;1,01E+13;100700;1175;1740;1
118;1,01E+13;100700;240;785;1
118;1,01E+13;*;785;800;100
118;1,01E+13;101000;800;800;54
118;1,01E+13;*;800;850;122
118;1,01E+13;330101;850;855;91
118;1,01E+13;*;855;1035;100
118;1,01E+13;120300;1035;1045;51
118;1,01E+13;*;1045;1050;122
118;1,01E+13;100700;1050;1740;1
119;1,01E+13;100700;240;570;1
119;1,01E+13;*;570;585;100
119;1,01E+13;100500;585;585;52
119;1,01E+13;*;585;600;100
119;1,01E+13;100700;600;870;1
119;1,01E+13;*;870;880;100
119;1,01E+13;100400;880;1020;54
119;1,01E+13;*;1020;1035;100
119;1,01E+13;100700;1035;1740;1
120;1,01E+13;100800;240;420;1
120;1,01E+13;*;420;445;121
120;1,01E+13;361200;445;570;11
120;1,01E+13;*;570;590;121
120;1,01E+13;100800;590;1740;1
121;1,01E+13;100800;240;460;1
121;1,01E+13;*;460;480;133
121;1,01E+13;20400;480;735;11
121;1,01E+13;*;735;750;100
121;1,01E+13;20100;750;795;53
121;1,01E+13;*;795;810;100
121;1,01E+13;20400;810;1035;11
121;1,01E+13;*;1035;1050;133
121;1,01E+13;100800;1050;1740;1
122;1,01E+13;100800;240;450;1
122;1,01E+13;*;450;460;100
122;1,01E+13;100801;460;745;23
122;1,01E+13;*;745;760;100
122;1,01E+13;100800;760;835;1
122;1,01E+13;*;835;840;100
122;1,01E+13;100900;840;1040;51
122;1,01E+13;*;1040;1050;100
122;1,01E+13;100800;1050;1740;1
123;1,01E+13;100800;240;450;1
123;1,01E+13;*;450;460;100
123;1,01E+13;100801;460;685;23
123;1,01E+13;*;685;695;100
123;1,01E+13;100800;695;1740;1
124;1,01E+13;100800;240;525;1
124;1,01E+13;*;525;550;121
124;1,01E+13;50700;550;720;11
124;1,01E+13;*;720;745;121
124;1,01E+13;100800;745;840;1
124;1,01E+13;*;840;865;121
124;1,01E+13;10400;865;915;42
124;1,01E+13;*;915;935;121
124;1,01E+13;120600;935;960;32
124;1,01E+13;*;960;975;121
124;1,01E+13;100800;975;1740;1
125;1,01E+13;100800;240;840;1
125;1,01E+13;*;840;850;122
125;1,01E+13;110802;850;910;32
125;1,01E+13;*;910;920;122
125;1,01E+13;100800;920;1740;1
126;1,01E+13;100800;240;460;1
126;1,01E+13;*;460;470;100
126;1,01E+13;110501;470;470;74
126;1,01E+13;*;470;490;100
126;1,01E+13;120404;490;735;24
126;1,01E+13;*;735;740;100
126;1,01E+13;120300;740;740;61
126;1,01E+13;*;740;770;100
126;1,01E+13;100800;770;780;1
126;1,01E+13;*;780;795;100
126;1,01E+13;110805;795;855;32
126;1,01E+13;*;855;885;100
126;1,01E+13;250300;885;890;61
126;1,01E+13;*;890;915;100
126;1,01E+13;100800;915;1005;1
126;1,01E+13;*;1005;1020;100
126;1,01E+13;110805;1020;1050;32
126;1,01E+13;*;1050;1070;100
126;1,01E+13;100800;1070;1250;1
126;1,01E+13;*;1250;1270;100
126;1,01E+13;110805;1270;1275;30
126;1,01E+13;*;1275;1295;100
126;1,01E+13;100800;1295;1740;1
127;1,01E+13;100800;240;945;1
127;1,01E+13;*;945;960;100
127;1,01E+13;100800;960;980;64
127;1,01E+13;*;980;995;100
127;1,01E+13;100800;995;1740;1
128;1,01E+13;100800;240;495;1
128;1,01E+13;*;495;510;122
128;1,01E+13;100800;510;705;22
128;1,01E+13;*;705;710;122
128;1,01E+13;100800;710;795;1
128;1,01E+13;*;795;805;100
128;1,01E+13;100800;805;990;22
128;1,01E+13;*;990;1005;100
128;1,01E+13;100800;1005;1740;1
129;1,01E+13;100800;240;460;1
129;1,01E+13;*;460;490;131
129;1,01E+13;*;460;490;133
129;1,01E+13;120404;490;765;24
129;1,01E+13;*;765;780;131
129;1,01E+13;*;765;780;133
129;1,01E+13;100800;780;830;1
129;1,01E+13;*;830;840;131
129;1,01E+13;*;830;840;133
129;1,01E+13;120404;840;1085;24
129;1,01E+13;*;1085;1110;131
129;1,01E+13;*;1085;1110;133
129;1,01E+13;100800;1110;1740;1
130;1,01E+13;100800;240;460;1
130;1,01E+13;*;460;480;100
130;1,01E+13;90800;480;660;23
130;1,01E+13;*;660;690;100
130;1,01E+13;100800;690;790;1
130;1,01E+13;*;790;805;100
130;1,01E+13;90800;805;1005;23
130;1,01E+13;*;1005;1040;100
130;1,01E+13;100800;1040;1740;1
131;1,01E+13;100800;240;600;1
131;1,01E+13;*;600;620;100
131;1,01E+13;100500;620;750;41
131;1,01E+13;*;750;760;100
131;1,01E+13;100500;760;840;54
131;1,01E+13;*;840;845;100
131;1,01E+13;100500;845;855;42
131;1,01E+13;*;855;855;100
131;1,01E+13;100500;855;865;33
131;1,01E+13;*;865;865;100
131;1,01E+13;100500;865;900;54
131;1,01E+13;*;900;915;100
131;1,01E+13;100800;915;1740;1
132;1,01E+13;100900;240;410;1
132;1,01E+13;*;410;420;111
132;1,01E+13;10700;420;960;11
132;1,01E+13;*;960;970;111
132;1,01E+13;100900;970;1740;1
133;1,01E+13;100900;240;570;1
133;1,01E+13;*;570;585;121
133;1,01E+13;240101;585;645;32
133;1,01E+13;*;645;660;121
133;1,01E+13;100900;660;675;1
133;1,01E+13;*;675;685;100
133;1,01E+13;100900;685;735;33
133;1,01E+13;*;735;745;100
133;1,01E+13;100900;745;900;1
133;1,01E+13;*;900;945;100
133;1,01E+13;110100;945;945;52
133;1,01E+13;*;945;990;100
133;1,01E+13;100900;990;1020;1
133;1,01E+13;*;1020;1040;100
133;1,01E+13;100700;1040;1050;33
133;1,01E+13;*;1050;1070;100
133;1,01E+13;100900;1070;1740;1
134;1,01E+13;100900;240;445;1
134;1,01E+13;*;445;455;100
134;1,01E+13;100900;455;490;11
134;1,01E+13;*;490;500;100
134;1,01E+13;100900;500;700;1
134;1,01E+13;*;700;710;100
134;1,01E+13;100900;710;730;11
134;1,01E+13;*;730;740;100
134;1,01E+13;100900;740;790;1
134;1,01E+13;*;790;800;100
134;1,01E+13;100900;800;850;11
134;1,01E+13;*;850;860;100
134;1,01E+13;100900;860;970;1
134;1,01E+13;*;970;980;100
134;1,01E+13;100900;980;1040;11
134;1,01E+13;*;1040;1050;100
134;1,01E+13;100900;1050;1740;1
135;1,01E+13;100900;240;1020;1
135;1,01E+13;*;1020;1050;133
135;1,01E+13;50700;1050;1200;51
135;1,01E+13;*;1200;1230;133
135;1,01E+13;100900;1230;1740;1
136;1,01E+13;100900;240;700;1
136;1,01E+13;*;700;735;133
136;1,01E+13;20300;735;960;11
136;1,01E+13;*;960;965;100
136;1,01E+13;20400;965;1020;32
136;1,01E+13;*;1020;1035;133
136;1,01E+13;100900;1035;1170;1
136;1,01E+13;*;1170;1200;133
136;1,01E+13;20300;1200;1410;11
136;1,01E+13;*;1410;1440;133
136;1,01E+13;100900;1440;1740;1
137;1,01E+13;100900;240;500;1
137;1,01E+13;*;500;525;133
137;1,01E+13;110806;525;780;11
137;1,01E+13;*;780;800;133
137;1,01E+13;100900;800;1740;1
138;1,01E+13;100900;240;780;1
138;1,01E+13;*;780;810;133
138;1,01E+13;50312;810;1020;25
138;1,01E+13;*;1020;1050;133
138;1,01E+13;100900;1050;1740;1
139;1,01E+13;100900;240;810;1
139;1,01E+13;*;810;925;121
139;1,01E+13;430700;925;925;52
139;1,01E+13;*;925;1035;121
139;1,01E+13;100900;1035;1065;1
139;1,01E+13;*;1065;1080;100
139;1,01E+13;100500;1080;1150;51
139;1,01E+13;*;1150;1165;100
139;1,01E+13;100900;1165;1740;1
140;1,01E+13;100900;240;510;1
140;1,01E+13;*;510;525;100
140;1,01E+13;110503;525;530;61
140;1,01E+13;*;530;540;100
140;1,01E+13;100900;540;630;54
140;1,01E+13;*;630;630;100
140;1,01E+13;100900;630;690;1
140;1,01E+13;*;690;700;100
140;1,01E+13;110503;700;710;64
140;1,01E+13;*;710;720;100
140;1,01E+13;100900;720;720;1
140;1,01E+13;*;720;730;121
140;1,01E+13;90600;730;770;41
140;1,01E+13;*;770;780;121
140;1,01E+13;100900;780;870;54
140;1,01E+13;*;870;875;121
140;1,01E+13;101000;875;885;42
140;1,01E+13;*;885;900;121
140;1,01E+13;40400;900;945;33
140;1,01E+13;*;945;945;122
140;1,01E+13;361211;945;950;32
140;1,01E+13;*;950;960;122
140;1,01E+13;50100;960;960;54
140;1,01E+13;*;960;970;121
140;1,01E+13;110503;970;980;64
140;1,01E+13;*;980;985;121
140;1,01E+13;100900;985;1050;1
140;1,01E+13;*;1050;1050;121
140;1,01E+13;100902;1050;1055;31
140;1,01E+13;*;1055;1060;121
140;1,01E+13;100900;1060;1740;1
141;1,01E+13;101000;240;720;1
141;1,01E+13;*;720;735;121
141;1,01E+13;300400;735;750;61
141;1,01E+13;*;750;765;121
141;1,01E+13;90500;765;1020;11
141;1,01E+13;*;1020;1050;121
141;1,01E+13;300400;1050;1155;54
141;1,01E+13;*;1155;1170;121
141;1,01E+13;101000;1170;1740;1
142;1,01E+13;101000;240;480;1
142;1,01E+13;*;480;505;111
142;1,01E+13;80100;505;1020;11
142;1,01E+13;*;1020;1045;111
142;1,01E+13;101000;1045;1740;1
143;1,01E+13;101000;240;360;1
143;1,01E+13;*;360;405;131
143;1,01E+13;80401;405;870;11
143;1,01E+13;*;870;890;131
143;1,01E+13;101000;890;1740;1
144;1,10E+11;10100;240;840;1
144;1,10E+11;*;840;860;100
144;1,10E+11;20200;860;990;33
144;1,10E+11;*;990;1020;100
144;1,10E+11;10100;1020;1740;1
145;1,10E+11;10100;240;465;1
145;1,10E+11;*;465;495;121
145;1,10E+11;601000;495;1065;11
145;1,10E+11;*;1065;1100;121
145;1,10E+11;10100;1100;1740;1
146;1,10E+11;10100;240;510;1
146;1,10E+11;*;510;520;121
146;1,10E+11;210200;520;735;11
146;1,10E+11;*;735;750;121
146;1,10E+11;10100;750;795;1
146;1,10E+11;*;795;810;121
146;1,10E+11;210200;810;1080;11
146;1,10E+11;*;1080;1095;121
146;1,10E+11;10100;1095;1740;1
147;1,10E+11;10100;240;420;1
147;1,10E+11;*;420;460;131
147;1,10E+11;50311;460;735;25
147;1,10E+11;*;735;760;131
147;1,10E+11;10100;760;1740;1
148;1,10E+11;10100;240;530;1
148;1,10E+11;*;530;540;100
148;1,10E+11;10307;540;720;25
148;1,10E+11;*;720;730;100
148;1,10E+11;10100;730;1740;1
149;1,10E+11;10100;240;480;1
149;1,10E+11;*;480;525;131
149;1,10E+11;50312;525;615;25
149;1,10E+11;*;615;660;100
149;1,10E+11;20400;660;680;53
149;1,10E+11;*;680;705;133
149;1,10E+11;10100;705;885;1
149;1,10E+11;*;885;910;131
149;1,10E+11;50312;910;960;25
149;1,10E+11;*;960;980;133
149;1,10E+11;10100;980;1740;1
150;1,10E+11;10100;240;495;1
150;1,10E+11;*;495;515;121
150;1,10E+11;230100;515;740;11
150;1,10E+11;*;740;755;122
150;1,10E+11;240400;755;840;53
150;1,10E+11;*;840;850;122
150;1,10E+11;230100;850;960;11
150;1,10E+11;*;960;985;121
150;1,10E+11;350200;985;1115;13
150;1,10E+11;*;1115;1140;121
150;1,10E+11;10100;1140;1740;1
151;1,10E+11;10100;240;540;1
151;1,10E+11;*;540;555;121
151;1,10E+11;60300;555;565;61
151;1,10E+11;*;565;570;121
151;1,10E+11;60300;570;1050;11
151;1,10E+11;*;1050;1055;121
151;1,10E+11;60300;1055;1080;64
151;1,10E+11;*;1080;1100;121
151;1,10E+11;10100;1100;1740;1
152;1,10E+11;10100;240;360;1
152;1,10E+11;*;360;375;121
152;1,10E+11;20100;375;810;11
152;1,10E+11;*;810;840;121
152;1,10E+11;10100;840;1740;1
153;1,10E+11;10100;240;960;1
153;1,10E+11;*;960;975;122
153;1,10E+11;20400;975;980;33
153;1,10E+11;*;980;980;100
153;1,10E+11;20400;980;985;33
153;1,10E+11;*;985;1000;122
153;1,10E+11;10100;1000;1740;1
154;1,10E+11;10100;240;960;1
154;1,10E+11;*;960;970;181
154;1,10E+11;10200;970;990;33
154;1,10E+11;*;990;1015;181
154;1,10E+11;10100;1015;1740;1
155;1,10E+11;10100;240;900;1
155;1,10E+11;*;900;930;100
155;1,10E+11;10100;930;930;52
155;1,10E+11;*;930;960;100
155;1,10E+11;10100;960;1740;1
156;1,10E+11;10100;240;495;1
156;1,10E+11;*;495;510;121
156;1,10E+11;40300;510;705;11
156;1,10E+11;*;705;720;121
156;1,10E+11;30405;720;725;13
156;1,10E+11;*;725;750;121
156;1,10E+11;10100;750;820;1
156;1,10E+11;*;820;840;121
156;1,10E+11;40300;840;1140;11
156;1,10E+11;*;1140;1160;121
156;1,10E+11;10100;1160;1740;1
157;1,10E+11;10100;240;960;1
157;1,10E+11;*;960;975;121
157;1,10E+11;10200;975;1010;33
157;1,10E+11;*;1010;1025;121
157;1,10E+11;10100;1025;1740;1
158;1,10E+11;10100;240;960;1
158;1,10E+11;*;960;1050;100
158;1,10E+11;20100;1050;1050;52
158;1,10E+11;*;1050;1140;100
158;1,10E+11;10100;1140;1145;33
158;1,10E+11;*;1145;1170;100
158;1,10E+11;10100;1170;1740;1
159;1,10E+11;10100;240;510;1
159;1,10E+11;*;510;515;121
159;1,10E+11;21000;515;515;61
159;1,10E+11;*;515;570;121
159;1,10E+11;730800;570;825;11
159;1,10E+11;*;825;830;121
159;1,10E+11;730800;830;860;13
159;1,10E+11;*;860;865;121
159;1,10E+11;730800;865;1170;11
159;1,10E+11;*;1170;1210;121
159;1,10E+11;10100;1210;1740;1
160;1,10E+11;10100;240;500;1
160;1,10E+11;*;500;510;100
160;1,10E+11;10302;510;525;61
160;1,10E+11;*;525;545;131
160;1,10E+11;240700;545;750;11
160;1,10E+11;*;750;755;100
160;1,10E+11;240700;755;760;33
160;1,10E+11;*;760;765;100
160;1,10E+11;240700;765;1150;11
160;1,10E+11;*;1150;1185;131
160;1,10E+11;10100;1185;1740;1
161;1,10E+11;10100;240;530;1
161;1,10E+11;*;530;535;100
161;1,10E+11;10307;535;720;25
161;1,10E+11;*;720;725;100
161;1,10E+11;10100;725;930;1
161;1,10E+11;*;930;940;100
161;1,10E+11;20208;940;1050;29
161;1,10E+11;*;1050;1075;100
161;1,10E+11;20400;1075;1110;41
161;1,10E+11;*;1110;1140;100
161;1,10E+11;10100;1140;1160;1
161;1,10E+11;*;1160;1165;100
161;1,10E+11;10200;1165;1175;32
161;1,10E+11;*;1175;1180;100
161;1,10E+11;10100;1180;1740;1
162;1,10E+11;10100;240;360;1
162;1,10E+11;*;360;380;111
162;1,10E+11;80401;380;890;11
162;1,10E+11;*;890;910;111
162;1,10E+11;10100;910;1740;1
163;1,10E+11;10100;240;605;1
163;1,10E+11;*;605;610;100
163;1,10E+11;10203;610;735;25
163;1,10E+11;*;735;735;100
163;1,10E+11;10200;735;780;53
163;1,10E+11;*;780;785;100
163;1,10E+11;10100;785;815;1
163;1,10E+11;*;815;820;100
163;1,10E+11;10203;820;1020;25
163;1,10E+11;*;1020;1025;100
163;1,10E+11;10200;1025;1030;33
163;1,10E+11;*;1030;1030;100
163;1,10E+11;10200;1030;1050;32
163;1,10E+11;*;1050;1055;100
163;1,10E+11;10100;1055;1740;1
164;1,10E+11;10100;240;510;1
164;1,10E+11;*;510;515;121
164;1,10E+11;20200;515;515;61
